pclass,survived,name,sex,age,sibsp,parch,fare,embarked,age_name
3,0,"Saade, Mr. Jean Nassr",1,23.90423874019032,0,0,0.014102260811993537,1.0,age20
1,1,"Rheims, Mr. George Alexander Lucien",1,23.90423874019032,0,0,0.07729405233978466,0.0,age20
3,0,"Saad, Mr. Amin",1,23.90423874019032,0,0,0.014110458666029575,1.0,age20
3,0,"Pearce, Mr. Ernest",1,23.90423874019032,0,0,0.013663090060062943,0.0,age20
3,0,"Murdlin, Mr. Joseph",1,23.90423874019032,0,0,0.015712553569072387,0.0,age20
3,0,"Razi, Mr. Raihed",1,23.90423874019032,0,0,0.014110458666029575,1.0,age20
3,0,"Tobin, Mr. Roger",1,23.90423874019032,0,0,0.015126992566498259,2.0,age20
3,0,"van Billiard, Master. James William",1,23.90423874019032,1,1,0.028302115124416098,0.0,age20
3,0,"McNeill, Miss. Bridget",0,23.90423874019032,0,0,0.015126992566498259,2.0,age20
3,0,"Meanwell, Miss. (Marion Ogden)",0,23.90423874019032,0,0,0.015712553569072387,0.0,age20
3,0,"Meek, Mrs. Thomas (Annie Louise Rowley)",0,23.90423874019032,0,0,0.015712553569072387,0.0,age20
3,0,"Toufik, Mr. Nakli",1,23.90423874019032,0,0,0.014110458666029575,1.0,age20
3,0,"Mernagh, Mr. Robert",1,23.90423874019032,0,0,0.015126992566498259,2.0,age20
1,1,"Cassebeer, Mrs. Henry Arthur Jr (Eleanor Genevieve Fosdick)",0,23.90423874019032,0,0,0.05410739813385612,1.0,age20
3,0,"Torfa, Mr. Assad",1,23.90423874019032,0,0,0.014110458666029575,1.0,age20
3,0,"Todoroff, Mr. Lalio",1,23.90423874019032,0,0,0.015411575213749284,0.0,age20
1,0,"Franklin, Mr. Thomas Parham",1,23.90423874019032,0,0,0.051822148727810165,0.0,age20
3,1,"Thorneycroft, Mrs. Percival (Florence Kate White)",0,23.90423874019032,1,0,0.031425107138144774,0.0,age20
3,0,"Miles, Mr. Frank",1,23.90423874019032,0,0,0.015712553569072387,0.0,age20
3,0,"Thorneycroft, Mr. Percival",1,23.90423874019032,1,0,0.031425107138144774,0.0,age20
3,0,"Thomson, Mr. Alexander Morrison",1,23.90423874019032,0,0,0.015712553569072387,0.0,age20
1,0,"Baumann, Mr. John D",1,23.90423874019032,0,0,0.050602229972447406,0.0,age20
2,0,"Cunningham, Mr. Alfred Fleming",1,23.90423874019032,0,0,0.0,0.0,age20
3,1,"Mannion, Miss. Margareth",0,23.90423874019032,0,0,0.015102594191391002,2.0,age20
1,0,"Cairns, Mr. Alexander",1,23.90423874019032,0,0,0.060507970265993034,0.0,age20
3,0,"Franklin, Mr. Charles (Charles Fardon)",1,23.90423874019032,0,0,0.014151057562208049,0.0,age20
3,0,"McMahon, Mr. Martin",1,23.90423874019032,0,0,0.015126992566498259,2.0,age20
2,0,"Frost, Mr. Anthony Wood ""Archie""",1,23.90423874019032,0,0,0.0,0.0,age20
3,0,"Willer, Mr. Aaron (""Abi Weller"")",1,23.90423874019032,0,0,0.017005667449756914,0.0,age20
3,1,"Masselmani, Mrs. Fatima",0,23.90423874019032,0,0,0.014102260811993537,1.0,age20
3,0,"Matinoff, Mr. Nicola",1,23.90423874019032,0,0,0.015411575213749284,1.0,age20
3,0,"Webber, Mr. James",1,23.90423874019032,0,0,0.015712553569072387,0.0,age20
3,0,"Warren, Mr. Charles William",1,23.90423874019032,0,0,0.014736618564782174,0.0,age20
3,1,"McCarthy, Miss. Catherine ""Katie""",0,23.90423874019032,0,0,0.015126992566498259,2.0,age20
3,1,"McCormack, Mr. Thomas Joseph",1,23.90423874019032,0,0,0.015126992566498259,2.0,age20
3,0,"Ware, Mr. Frederick",1,23.90423874019032,0,0,0.015712553569072387,0.0,age20
2,0,"Corey, Mrs. Percy C (Mary Phyllis Elizabeth Miller)",0,23.90423874019032,0,0,0.04098927018018883,0.0,age20
1,1,"Bradley, Mr. George (""George Arthur Brayton"")",1,23.90423874019032,0,0,0.051822148727810165,0.0,age20
3,1,"McCoy, Miss. Agnes",0,23.90423874019032,2,0,0.04538097769949478,2.0,age20
3,0,"Williams, Mr. Howard Hugh ""Harry""",1,23.90423874019032,0,0,0.015712553569072387,0.0,age20
3,0,"van Melkebeke, Mr. Philemon",1,23.90423874019032,0,0,0.018542765081513996,0.0,age20
3,1,"McCoy, Miss. Alicia",0,23.90423874019032,2,0,0.04538097769949478,2.0,age20
3,1,"McCoy, Mr. Bernard",1,23.90423874019032,2,0,0.04538097769949478,2.0,age20
3,1,"McDermott, Miss. Brigdet Delia",0,23.90423874019032,0,0,0.015200187691820024,2.0,age20
3,0,"McEvoy, Mr. Michael",1,23.90423874019032,0,0,0.030253985132996517,2.0,age20
3,1,"McGovern, Miss. Mary",0,23.90423874019032,0,0,0.01537917417160685,2.0,age20
1,0,"Brewe, Dr. Arthur Jackson",1,23.90423874019032,0,0,0.07729405233978466,1.0,age20
3,0,"Mardirosian, Mr. Sarkis",1,23.90423874019032,0,0,0.014110458666029575,1.0,age20
1,1,"Chibnall, Mrs. (Edith Martha Bowerman)",0,23.90423874019032,0,1,0.10735285047192313,0.0,age20
1,0,"Chisholm, Mr. Roderick Robert Crispin",1,23.90423874019032,0,0,0.0,0.0,age20
3,0,"Smith, Mr. Thomas",1,23.90423874019032,0,0,0.015126992566498259,2.0,age20
3,1,"Moss, Mr. Albert Johan",1,23.90423874019032,0,0,0.015175789316712771,0.0,age20
3,1,"Moubarek, Master. Gerios",1,23.90423874019032,1,1,0.029757819776815374,1.0,age20
3,0,"Zabour, Miss. Thamine",0,23.90423874019032,1,0,0.028212719478023115,1.0,age20
3,0,"Smiljanic, Mr. Mile",1,23.90423874019032,0,0,0.016908073949327893,0.0,age20
3,0,"Slocovski, Mr. Selman Francis",1,23.90423874019032,0,0,0.015712553569072387,0.0,age20
3,1,"Moubarek, Master. Halim Gonios (""William George"")",1,23.90423874019032,1,1,0.029757819776815374,1.0,age20
3,0,"Slabenoff, Mr. Petco",1,23.90423874019032,0,0,0.015411575213749284,0.0,age20
3,1,"Moubarek, Mrs. George (Omine ""Amenia"" Alexander)",0,23.90423874019032,0,2,0.029757819776815374,1.0,age20
3,1,"Moussa, Mrs. (Mantoura Boulos)",0,23.90423874019032,0,0,0.014110458666029575,1.0,age20
1,0,"Farthing, Mr. John",1,23.90423874019032,0,0,0.4328841690069588,0.0,age20
1,1,"Flegenheim, Mrs. Alfred (Antoinette)",0,23.90423874019032,0,0,0.06184168304285603,0.0,age20
3,0,"Moutal, Mr. Rahamin Haim",1,23.90423874019032,0,0,0.015712553569072387,0.0,age20
1,1,"Fleming, Miss. Margaret",0,23.90423874019032,0,0,0.21642978772242535,1.0,age20
3,1,"Mullens, Miss. Katherine ""Katie""",0,23.90423874019032,0,0,0.015094396337354966,2.0,age20
3,0,"Mahon, Mr. John",1,23.90423874019032,0,0,0.015126992566498259,2.0,age20
3,0,"Mahon, Miss. Bridget Delia",0,23.90423874019032,0,0,0.01537917417160685,2.0,age20
3,0,"Yousseff, Mr. Gerious",1,23.90423874019032,0,0,0.028220722145058292,1.0,age20
3,0,"Mitkoff, Mr. Mito",1,23.90423874019032,0,0,0.015411575213749284,0.0,age20
3,0,"Morrow, Mr. Thomas Rowan",1,23.90423874019032,0,0,0.015126992566498259,2.0,age20
3,0,"Staneff, Mr. Ivan",1,23.90423874019032,0,0,0.015411575213749284,0.0,age20
1,0,"Clifford, Mr. George Quincy",1,23.90423874019032,0,0,0.10149724044618187,0.0,age20
3,0,"Thomas, Mr. Tannous",1,23.90423874019032,0,0,0.014102260811993537,1.0,age20
3,0,"Thomas, Mr. John",1,23.90423874019032,0,0,0.012565163180236457,1.0,age20
3,1,"Mockler, Miss. Helen Mary ""Ellie""",0,23.90423874019032,0,0,0.01537917417160685,2.0,age20
3,0,"Thomas, Mr. Charles P",1,23.90423874019032,1,0,0.012565163180236457,1.0,age20
3,0,"Wiseman, Mr. Phillippe",1,23.90423874019032,0,0,0.014151057562208049,0.0,age20
1,0,"Crafton, Mr. John Bertram",1,23.90423874019032,0,0,0.051822148727810165,0.0,age20
3,1,"Mamee, Mr. Hanna",1,23.90423874019032,0,0,0.014110458666029575,1.0,age20
2,0,"Campbell, Mr. William",1,23.90423874019032,0,0,0.0,0.0,age20
3,0,"Willey, Mr. Edward",1,23.90423874019032,0,0,0.014736618564782174,0.0,age20
3,1,"Moran, Miss. Bertha",0,23.90423874019032,1,0,0.04713766070721715,2.0,age20
3,0,"Spector, Mr. Woolf",1,23.90423874019032,0,0,0.015712553569072387,0.0,age20
3,0,"Maisner, Mr. Simon",1,23.90423874019032,0,0,0.015712553569072387,0.0,age20
3,0,"Moran, Mr. Daniel J",1,23.90423874019032,1,0,0.04713766070721715,2.0,age20
3,1,"Smyth, Miss. Julia",0,23.90423874019032,0,0,0.015094396337354966,2.0,age20
3,0,"Moran, Mr. James",1,23.90423874019032,0,0,0.01650950209357577,2.0,age20
3,0,"Yousif, Mr. Wazli",1,23.90423874019032,0,0,0.014102260811993537,1.0,age20
3,0,"Moore, Mr. Leonard Charles",1,23.90423874019032,0,0,0.015712553569072387,0.0,age20
1,1,"Aubart, Mme. Leontine Pauline",0,23.90423874019032,0,0,0.13526459159462315,1.0,age20
1,0,"Baxter, Mr. Quigg Edmond",1,23.90423874019032,0,1,0.4831284260198326,1.0,age20
1,1,"Mayne, Mlle. Berthe Antonine (""Mrs de Villiers"")",0,23.90423874019032,0,0,0.09662576327876685,1.0,age20
3,0,"Coleff, Mr. Satio",1,23.90423874019032,0,0,0.014630827210317115,0.0,age20
3,1,"Duquemin, Mr. Joseph",1,23.90423874019032,0,0,0.014736618564782174,0.0,age20
3,0,"Doyle, Miss. Elizabeth",0,23.90423874019032,0,0,0.015126992566498259,2.0,age20
3,0,"Salander, Mr. Karl Johan",1,23.90423874019032,0,0,0.01820118783001242,0.0,age20
1,1,"Hays, Miss. Margaret Bechstein",0,23.90423874019032,0,0,0.16231419173453318,1.0,age20
3,0,"Davies, Mr. Alfred J",1,23.90423874019032,2,0,0.04713766070721715,0.0,age20
3,0,"Svensson, Mr. Olof",1,23.90423874019032,0,0,0.015216388212891242,0.0,age20
3,0,"Haas, Miss. Aloisia",0,23.90423874019032,0,0,0.01727404957593672,0.0,age20
3,1,"Sandstrom, Mrs. Hjalmar (Agnes Charlotta Bengtsson)",0,23.90423874019032,0,2,0.03259622914329302,0.0,age20
3,1,"Hakkarainen, Mrs. Pekka Pietari (Elin Matilda Dolck)",0,23.90423874019032,1,0,0.030937139635999665,0.0,age20
1,0,"Giglio, Mr. Victor",1,23.90423874019032,0,0,0.15458810467956932,1.0,age20
3,0,"Carlsson, Mr. Carl Robert",1,23.90423874019032,0,0,0.015330377421392339,0.0,age20
3,0,"Celotti, Mr. Francesco",1,23.90423874019032,0,0,0.015712553569072387,0.0,age20
3,0,"Colbert, Mr. Patrick",1,23.90423874019032,0,0,0.014151057562208049,2.0,age20
1,1,"Fortune, Miss. Alice Elizabeth",0,23.90423874019032,3,2,0.5133418122566505,0.0,age20
3,1,"Baclini, Mrs. Solomon (Latifa Qurban)",0,23.90423874019032,0,3,0.03758969818624431,1.0,age20
2,0,"Hickman, Mr. Leonard Mark",1,23.90423874019032,2,0,0.1434624456306609,0.0,age20
3,0,"McNamee, Mr. Neal",1,23.90423874019032,1,0,0.031425107138144774,0.0,age20
2,0,"Giles, Mr. Ralph",1,23.90423874019032,0,0,0.026350245115835676,0.0,age20
2,0,"Gill, Mr. John William",1,23.90423874019032,0,0,0.025374310111545468,0.0,age20
2,1,"Hamalainen, Mrs. William (Anna)",0,23.90423874019032,0,2,0.028302115124416098,0.0,age20
1,1,"Snyder, Mr. John Pillsbury",1,23.90423874019032,1,0,0.16057390443488287,0.0,age20
2,0,"Jefferys, Mr. Clifford Thomas",1,23.90423874019032,2,0,0.061483905270283246,0.0,age20
2,1,"Jacobsohn, Mrs. Sidney Samuel (Amy Frances Christy)",0,23.90423874019032,2,1,0.05270049023167135,0.0,age20
1,0,"Smith, Mr. Lucien Philip",1,23.90423874019032,1,0,0.11711220051482522,0.0,age20
2,0,"Yrois, Miss. Henriette (""Mrs Harbeck"")",0,23.90423874019032,0,0,0.025374310111545468,0.0,age20
1,1,"Sagesser, Mlle. Emma",0,23.90423874019032,0,0,0.13526459159462315,1.0,age20
2,0,"Leyson, Mr. Robert William Norman",1,23.90423874019032,0,0,0.020494635090094415,0.0,age20
2,1,"Mallet, Mrs. Albert (Antoinette Magnin)",0,23.90423874019032,1,1,0.07222738817151159,1.0,age20
3,0,"Lievens, Mr. Rene Aime",1,23.90423874019032,0,0,0.018542765081513996,0.0,age20
2,1,"del Carlo, Mrs. Sebastiano (Argenia Genovesi)",0,23.90423874019032,1,0,0.05410739813385612,1.0,age20
2,1,"Richards, Mrs. Sidney (Emily Hocking)",0,23.90423874019032,2,3,0.03659756266088288,0.0,age20
3,0,"Ali, Mr. Ahmed",1,23.90423874019032,0,0,0.013760683560491965,0.0,age20
3,0,"Mineff, Mr. Ivan",1,26.687878787878788,0,0,0.015411575213749284,0.0,age20
2,1,"Kantor, Mrs. Sinai (Miriam Sternin)",0,26.687878787878788,1,0,0.050748620223090936,0.0,age20
3,1,"Mulvihill, Miss. Bertha E",0,26.687878787878788,0,0,0.015126992566498259,2.0,age20
3,0,"Petersen, Mr. Marius",1,26.687878787878788,0,0,0.015712553569072387,0.0,age20
3,1,"Madsen, Mr. Fridtjof Arne",1,26.687878787878788,0,0,0.01393967004027879,0.0,age20
3,0,"Pokrnic, Mr. Tome",1,26.687878787878788,0,0,0.016908073949327893,0.0,age20
2,1,"Herman, Miss. Alice",0,26.687878787878788,1,2,0.12687155055772734,0.0,age20
3,0,"Aronsson, Mr. Ernst Axel Algot",1,26.687878787878788,0,0,0.015175789316712771,0.0,age20
2,1,"Collett, Mr. Sidney C Stuart",1,26.687878787878788,0,0,0.020494635090094415,0.0,age20
2,1,"Herman, Miss. Kate",0,26.687878787878788,1,2,0.12687155055772734,0.0,age20
2,1,"Brown, Miss. Amelia ""Mildred""",0,26.687878787878788,0,0,0.025374310111545468,0.0,age20
3,0,"Sawyer, Mr. Frederick Charles",1,26.687878787878788,0,0,0.015712553569072387,0.0,age20
3,0,"Harmer, Mr. Abraham (David Lishin)",1,26.687878787878788,0,0,0.014151057562208049,0.0,age20
3,1,"Krekorian, Mr. Neshan",1,26.687878787878788,0,0,0.014110458666029575,1.0,age20
3,1,"Tenglin, Mr. Gunnar Isidor",1,26.687878787878788,0,0,0.015216388212891242,0.0,age20
1,1,"Harder, Mrs. George Achilles (Dorothy Annan)",0,26.687878787878788,1,0,0.1082149914547131,1.0,age20
1,1,"Harder, Mr. George Achilles",1,26.687878787878788,1,0,0.1082149914547131,1.0,age20
2,1,"Christy, Miss. Julie Rachel",0,26.687878787878788,1,1,0.05855610025741261,0.0,age20
3,0,"Dantcheff, Mr. Ristiu",1,26.687878787878788,0,0,0.015411575213749284,0.0,age20
3,0,"Moen, Mr. Sigurd Hansen",1,26.687878787878788,0,0,0.014931805565640218,0.0,age20
2,0,"Butler, Mr. Reginald Fenton",1,26.687878787878788,0,0,0.025374310111545468,0.0,age20
2,0,"Bryhl, Mr. Kurt Arnold Gottfrid",1,26.687878787878788,1,0,0.050748620223090936,0.0,age20
3,1,"Sap, Mr. Julius",1,26.687878787878788,0,0,0.018542765081513996,0.0,age20
2,0,"Sobey, Mr. Samuel James Hayden",1,26.687878787878788,0,0,0.025374310111545468,0.0,age20
2,0,"Laroche, Mr. Joseph Philippe Lemercier",1,26.687878787878788,1,2,0.08115719346076702,1.0,age20
2,0,"Denbury, Mr. Herbert",1,26.687878787878788,0,0,0.061483905270283246,0.0,age20
2,1,"Shelley, Mrs. William (Imanita Parrish Hall)",0,26.687878787878788,0,1,0.050748620223090936,0.0,age20
3,1,"Tornquist, Mr. William Henry",1,26.687878787878788,0,0,0.0,0.0,age20
2,0,"Andrew, Mr. Frank Thomas",1,26.687878787878788,0,0,0.020494635090094415,0.0,age20
3,0,"Delalic, Mr. Redjo",1,26.687878787878788,0,0,0.015411575213749284,0.0,age20
2,0,"Stokes, Mr. Philip Joseph",1,26.687878787878788,0,0,0.020494635090094415,0.0,age20
2,0,"Sedgwick, Mr. Charles Frederick Waddington",1,26.687878787878788,0,0,0.025374310111545468,0.0,age20
3,0,"Sutehall, Mr. Henry Jr",1,26.687878787878788,0,0,0.013760683560491965,0.0,age20
1,1,"Bishop, Mr. Dickinson H",1,26.687878787878788,1,0,0.17777475888549785,1.0,age20
3,0,"Petterson, Mr. Johan Emil",1,26.687878787878788,1,0,0.015175789316712771,0.0,age20
3,0,"Arnold-Franchi, Mr. Josef",1,26.687878787878788,1,0,0.034743286152731485,0.0,age20
3,0,"Ilmakangas, Miss. Pieta Sofia",0,26.687878787878788,1,0,0.015468569817999833,0.0,age20
1,0,"Allison, Mrs. Hudson J C (Bessie Waldo Daniels)",0,26.687878787878788,1,2,0.29580589980036276,0.0,age20
3,1,"Persson, Mr. Ernst Ulrik",1,26.687878787878788,1,0,0.015175789316712771,0.0,age20
3,0,"Peltomaki, Mr. Nikolai Johannes",1,26.687878787878788,0,0,0.015468569817999833,0.0,age20
3,0,"Lindahl, Miss. Agda Thorilda Viktoria",0,26.687878787878788,0,0,0.015175789316712771,0.0,age20
3,0,"Saad, Mr. Khalil",1,26.687878787878788,0,0,0.014102260811993537,1.0,age20
3,1,"Abelseth, Mr. Olaus Jorgensen",1,26.687878787878788,0,0,0.014931805565640218,0.0,age20
3,0,"Ali, Mr. William",1,26.687878787878788,0,0,0.013760683560491965,0.0,age20
1,0,"Birnbaum, Mr. Jakob",1,26.687878787878788,0,0,0.050748620223090936,1.0,age20
3,0,"Gallagher, Mr. Martin",1,26.687878787878788,0,0,0.01511079204542704,2.0,age20
2,0,"Lahtinen, Mrs. William (Anna Sylfven)",0,26.687878787878788,1,1,0.050748620223090936,0.0,age20
3,1,"Kink-Heilmann, Mrs. Anton (Luise Heilmann)",0,26.687878787878788,1,1,0.04298993693898376,0.0,age20
2,0,"Nesson, Mr. Israel",1,26.687878787878788,0,0,0.025374310111545468,0.0,age20
1,1,"Behr, Mr. Karl Howell",1,26.687878787878788,0,0,0.05855610025741261,1.0,age20
3,0,"Kink, Mr. Vincenz",1,26.687878787878788,2,0,0.016908073949327893,0.0,age20
2,1,"Caldwell, Mr. Albert Francis",1,26.687878787878788,1,1,0.056604230248832196,0.0,age20
3,0,"Angheloff, Mr. Minko",1,26.687878787878788,0,0,0.015411575213749284,0.0,age20
3,0,"Andersson, Mr. Johan Samuel",1,26.687878787878788,0,0,0.015175789316712771,0.0,age20
1,1,"Clark, Mrs. Walter Miller (Virginia McDowell)",0,26.687878787878788,1,0,0.26697521827762305,1.0,age20
3,1,"Heikkinen, Miss. Laina",0,26.687878787878788,0,0,0.015468569817999833,0.0,age20
2,0,"Botsford, Mr. William Hull",1,26.687878787878788,0,0,0.025374310111545468,0.0,age20
3,1,"Nilsson, Miss. Helmina Josefina",0,26.687878787878788,0,0,0.015330377421392339,0.0,age20
3,1,"Johansson Palmquist, Mr. Oskar Leander",1,26.687878787878788,0,0,0.015175789316712771,0.0,age20
3,0,"Dean, Mr. Bertram Frank",1,26.687878787878788,1,2,0.04015972542654215,0.0,age20
3,0,"Foley, Mr. Joseph",1,26.687878787878788,0,0,0.01537917417160685,2.0,age20
3,1,"Lang, Mr. Fang",1,26.687878787878788,0,0,0.11027245763075773,0.0,age20
3,0,"Lobb, Mrs. William Arthur (Cordelia K Stanlick)",0,26.687878787878788,1,0,0.031425107138144774,0.0,age20
2,0,"Gavey, Mr. Lawrence",1,26.687878787878788,0,0,0.020494635090094415,0.0,age20
3,0,"Peacock, Mrs. Benjamin (Edith Nile)",0,26.687878787878788,0,2,0.026887009368195294,0.0,age20
3,0,"Adams, Mr. John",1,26.687878787878788,0,0,0.015712553569072387,0.0,age20
3,0,"Bengtsson, Mr. John Viktor",1,26.687878787878788,0,0,0.015175789316712771,0.0,age20
3,1,"Albimona, Mr. Nassef Cassem",1,26.687878787878788,0,0,0.036670757786204655,1.0,age20
3,0,"Balkic, Mr. Cerin",1,26.687878787878788,0,0,0.015411575213749284,0.0,age20
2,0,"Schmidt, Mr. August",1,26.687878787878788,0,0,0.025374310111545468,0.0,age20
3,0,"Alexander, Mr. William",1,26.687878787878788,0,0,0.015395374692678068,0.0,age20
3,0,"Bostandyeff, Mr. Guentcho",1,26.687878787878788,0,0,0.015411575213749284,0.0,age20
3,0,"Chronopoulos, Mr. Apostolos",1,26.687878787878788,1,0,0.028212719478023115,1.0,age20
2,1,"Wright, Miss. Marion",0,26.687878787878788,0,0,0.026350245115835676,0.0,age20
1,1,"Barber, Miss. Ellen ""Nellie""",0,26.687878787878788,0,0,0.15390495017656614,0.0,age20
3,0,"Hansen, Mr. Henrik Juul",1,26.687878787878788,1,0,0.015330377421392339,0.0,age20
3,0,"Zakarian, Mr. Mapriededer",1,26.687878787878788,0,0,0.014102260811993537,1.0,age20
3,1,"Lulic, Mr. Nikola",1,26.687878787878788,0,0,0.016908073949327893,0.0,age20
1,0,"Clark, Mr. Walter Miller",1,26.687878787878788,1,0,0.26697521827762305,1.0,age20
3,0,"Yasbeck, Mr. Antoni",1,26.687878787878788,1,0,0.028212719478023115,1.0,age20
2,0,"Montvila, Rev. Juozas",1,26.687878787878788,0,0,0.025374310111545468,0.0,age20
1,1,"Chambers, Mr. Norman Campbell",1,26.687878787878788,1,0,0.10364429745562033,0.0,age20
2,1,"Duran y More, Miss. Asuncion",0,26.687878787878788,1,0,0.027049600139910042,1.0,age20
3,0,"Danoff, Mr. Yoto",1,26.687878787878788,0,0,0.015411575213749284,0.0,age20
3,0,"Wirz, Mr. Albert",1,26.687878787878788,0,0,0.016908073949327893,0.0,age20
3,0,"Ilmakangas, Miss. Ida Livija",0,26.687878787878788,1,0,0.015468569817999833,0.0,age20
1,1,"Daniel, Mr. Robert Williams",1,26.687878787878788,0,0,0.05953203526170282,0.0,age20
3,1,"Hedman, Mr. Oskar Arvid",1,26.687878787878788,0,0,0.013614293309848433,0.0,age20
1,1,"Hassab, Mr. Hammad",1,26.687878787878788,0,0,0.1497654242623688,1.0,age20
2,0,"Pulbaum, Mr. Franz",1,26.687878787878788,0,0,0.029343047399992037,1.0,age20
2,0,"Sharp, Mr. Percival James R",1,26.687878787878788,0,0,0.050748620223090936,0.0,age20
1,0,"Widener, Mr. Harry Elkins",1,26.687878787878788,0,2,0.41282050681475896,1.0,age20
2,0,"Bracken, Mr. James H",1,26.687878787878788,0,0,0.025374310111545468,0.0,age20
3,0,"Cor, Mr. Ivan",1,26.687878787878788,0,0,0.015411575213749284,0.0,age20
2,0,"Turpin, Mrs. William John Robert (Dorothy Ann Wonnacott)",0,26.687878787878788,1,0,0.04098927018018883,0.0,age20
2,0,"Weisz, Mr. Leopold",1,26.687878787878788,1,0,0.050748620223090936,0.0,age20
3,0,"Jonsson, Mr. Nils Hilding",1,26.687878787878788,0,0,0.015330377421392339,0.0,age20
2,1,"Troutt, Miss. Edwina Celia ""Winnie""",0,26.687878787878788,0,0,0.020494635090094415,0.0,age20
3,1,"Honkanen, Miss. Eliina",0,26.687878787878788,0,0,0.015468569817999833,0.0,age20
3,0,"Zakarian, Mr. Ortin",1,26.687878787878788,0,0,0.014102260811993537,1.0,age20
1,1,"Douglas, Mrs. Frederick Charles (Mary Helene Baxter)",0,26.687878787878788,1,1,0.4831284260198326,1.0,age20
3,1,"Moor, Mrs. (Beila)",0,26.687878787878788,0,1,0.024349578357040744,0.0,age20
1,1,"Davidson, Mrs. Thornton (Orian Hays)",0,26.687878787878788,1,2,0.10149724044618187,0.0,age20
3,1,"Andersson, Mr. August Edvard (""Wennerstrom"")",1,26.687878787878788,0,0,0.015216388212891242,0.0,age20
3,0,"Strilic, Mr. Ivan",1,26.687878787878788,0,0,0.016908073949327893,0.0,age20
3,0,"Barry, Miss. Julia",0,26.687878787878788,0,0,0.01537917417160685,2.0,age20
3,1,"Johnson, Mrs. Oscar W (Elisabeth Vilhelmina Berg)",0,26.687878787878788,0,2,0.021730754366528396,0.0,age20
1,1,"Bjornstrom-Steffansson, Mr. Mauritz Hakan",1,26.687878787878788,0,0,0.051822148727810165,0.0,age20
2,1,"Trout, Mrs. William H (Jessie L)",0,26.687878787878788,0,0,0.02469115560854232,0.0,age20
3,0,"Henriksson, Miss. Jenny Lovisa",0,26.687878787878788,0,0,0.015175789316712771,0.0,age20
3,0,"Olsson, Mr. Nils Johan Goransson",1,26.687878787878788,0,0,0.015330377421392339,0.0,age20
3,0,"Hendekovic, Mr. Ignjac",1,26.687878787878788,0,0,0.015411575213749284,0.0,age20
3,0,"Vanden Steen, Mr. Leo Peter",1,26.687878787878788,0,0,0.018542765081513996,0.0,age20
1,1,"Sloper, Mr. William Thompson",1,26.687878787878788,0,0,0.06929138530460492,0.0,age20
3,0,"Ling, Mr. Lee",1,26.687878787878788,0,0,0.11027245763075773,0.0,age20
2,0,"Harper, Rev. John",1,26.687878787878788,0,1,0.06441171028315387,0.0,age20
3,0,"Holthen, Mr. Johan Martin",1,26.687878787878788,0,0,0.04396587194327397,0.0,age20
1,0,"Meyer, Mr. Edgar Joseph",1,26.687878787878788,1,0,0.16038672010106,1.0,age20
3,0,"Olsen, Mr. Henry Margido",1,26.687878787878788,0,0,0.04396587194327397,0.0,age20
3,0,"Vande Walle, Mr. Nestor Cyriel",1,26.687878787878788,0,0,0.018542765081513996,0.0,age20
3,0,"Petranec, Miss. Matilda",0,26.687878787878788,0,0,0.015411575213749284,0.0,age20
2,0,"Banfield, Mr. Frederick James",1,26.687878787878788,0,0,0.020494635090094415,0.0,age20
3,0,"Niklasson, Mr. Samuel",1,26.687878787878788,0,0,0.015712553569072387,0.0,age20
3,0,"Mionoff, Mr. Stoytcho",1,26.687878787878788,0,0,0.015411575213749284,0.0,age20
2,0,"Beauchamp, Mr. Henry James",1,26.687878787878788,0,0,0.050748620223090936,0.0,age20
2,1,"Davis, Miss. Mary",0,26.687878787878788,0,0,0.025374310111545468,0.0,age20
2,0,"Collander, Mr. Erik Gustaf",1,26.687878787878788,0,0,0.025374310111545468,0.0,age20
2,1,"Reynaldo, Ms. Encarnacion",0,26.687878787878788,0,0,0.025374310111545468,0.0,age20
2,1,"Abelson, Mrs. Samuel (Hannah Wizosky)",0,26.687878787878788,1,0,0.04684488020593009,1.0,age20
3,0,"Carver, Mr. Alfred John",1,26.687878787878788,0,0,0.014151057562208049,0.0,age20
2,1,"Clarke, Mrs. Charles V (Ada Maria Winfield)",0,26.687878787878788,1,0,0.050748620223090936,0.0,age20
2,0,"Norman, Mr. Robert Douglas",1,26.687878787878788,0,0,0.026350245115835676,0.0,age20
1,0,"Carrau, Mr. Francisco M",1,26.687878787878788,0,0,0.09193307740413781,0.0,age20
3,0,"Danbom, Mrs. Ernst Gilbert (Anna Sigrid Maria Brogren)",0,26.687878787878788,1,1,0.028106928123558056,0.0,age20
3,0,"Carlsson, Mr. August Sigfrid",1,26.687878787878788,0,0,0.015216388212891242,0.0,age20
3,0,"Gustafsson, Mr. Johan Birger",1,26.687878787878788,2,0,0.015468569817999833,0.0,age20
2,0,"Parker, Mr. Clifford Richard",1,26.687878787878788,0,0,0.020494635090094415,0.0,age20
3,0,"Hakkarainen, Mr. Pekka Pietari",1,26.687878787878788,1,0,0.030937139635999665,0.0,age20
1,1,"Fortune, Miss. Ethel Flora",0,26.687878787878788,3,2,0.5133418122566505,0.0,age20
3,0,"Williams, Mr. Leslie",1,26.687878787878788,0,0,0.031425107138144774,0.0,age20
3,0,"Novel, Mr. Mansouer",1,26.687878787878788,0,0,0.014110458666029575,1.0,age20
